Id,num_steps,num_positions
seq_005402,5882,88
seq_005403,11363,88
seq_005404,2552,88
seq_005405,4643,88
seq_005406,5321,88
seq_005407,2914,88
seq_005408,6551,88
seq_005409,3385,88
seq_005410,6249,88
seq_005411,5347,88
seq_005412,10927,88
seq_005413,528,88
seq_005414,4092,88
seq_005415,2319,88
seq_005416,3890,88
seq_005417,6806,88
seq_005418,4304,88
seq_005419,5516,88
seq_005420,3246,88
seq_005421,3314,88
seq_005422,7760,88
seq_005423,1298,88
seq_005424,11403,88
seq_005425,679,88
seq_005426,3196,88
seq_005427,11162,88
seq_005428,3736,88
seq_005429,10973,88
seq_005430,1734,88
seq_005431,4788,88
seq_005432,5244,88
seq_005433,4130,88
seq_005434,402,88
seq_005435,6970,88
seq_005436,6675,88
seq_005437,2599,88
seq_005438,11417,88
seq_005439,3861,88
seq_005440,4991,88
seq_005441,5420,88
seq_005442,6445,88
seq_005443,1729,88
seq_005444,2886,88
seq_005445,6604,88
seq_005446,2898,88
seq_005447,3153,88
seq_005448,6142,88
seq_005449,4407,88
seq_005450,3829,88
seq_005451,10009,88
seq_005452,2447,88
seq_005453,2989,88
seq_005454,4715,88
seq_005455,3480,88
seq_005456,5123,88
seq_005457,3844,88
seq_005458,7573,88
seq_005459,5308,88
seq_005460,6644,88
seq_005461,4756,88
seq_005462,4987,88
seq_005463,11350,88
seq_005464,7224,88
seq_005465,8070,88
seq_005466,7671,88
seq_005467,2490,88
seq_005468,7287,88
seq_005469,7173,88
seq_005470,3249,88
seq_005471,2632,88
seq_005472,9346,88
seq_005473,4746,88
seq_005474,6149,88
seq_005475,1399,88
seq_005476,8679,88
seq_005477,7840,88
seq_005478,6161,88
seq_005479,1776,88
seq_005480,4719,88
seq_005481,4916,88
seq_005482,2565,88
seq_005483,4841,88
seq_005484,4701,88
seq_005485,3998,88
seq_005486,3214,88
seq_005487,2730,88
seq_005488,5688,88
seq_005489,9779,88
seq_005490,11314,88
seq_005491,3799,88
seq_005492,10062,88
seq_005493,4772,88
seq_005494,3112,88
seq_005495,5369,88
seq_005496,8296,88
seq_005497,661,88
seq_005498,1212,88
seq_005499,2939,88
seq_005500,7879,88
seq_005501,7216,88
seq_005502,11278,88
seq_005503,4476,88
seq_005504,6245,88
seq_005505,6177,88
seq_005506,1207,88
seq_005507,6905,88
seq_005508,5882,88
seq_005509,10571,88
seq_005510,2901,88
seq_005511,3995,88
seq_005512,699,88
seq_005513,7576,88
seq_005514,1107,88
seq_005515,4618,88
seq_005516,11893,88
seq_005517,2741,88
seq_005518,2626,88
seq_005519,10509,88
seq_005520,3066,88
seq_005521,2047,88
seq_005522,6971,88
seq_005523,2314,88
seq_005524,6214,88
seq_005525,10959,88
seq_005526,6560,88
seq_005527,10103,88
seq_005528,3698,88
seq_005529,7301,88
seq_005530,8681,88
seq_005531,10064,88
seq_005532,2983,88
seq_005533,3501,88
seq_005534,3231,88
seq_005535,2445,88
seq_005536,2003,88
seq_005537,2928,88
seq_005538,5510,88
seq_005539,5454,88
seq_005540,2623,88
seq_005541,2941,88
seq_005542,5289,88
seq_005543,2468,88
seq_005544,7378,88
seq_005545,5655,88
seq_005546,10123,88
seq_005547,5132,88
seq_005548,4525,88
seq_005549,2489,88
seq_005550,2663,88
seq_005551,1967,88
seq_005552,9046,88
seq_005553,2497,88
seq_005554,4825,88
seq_005555,2784,88
seq_005556,7300,88
seq_005557,4073,88
seq_005558,1891,88
seq_005559,1415,88
seq_005560,5525,88
seq_005561,2174,88
seq_005562,2918,88
seq_005563,6060,88
seq_005564,11097,88
seq_005565,5247,88
seq_005566,4687,88
seq_005567,2839,88
seq_005568,8397,88
seq_005569,1915,88
seq_005570,915,88
seq_005571,3330,88
seq_005572,948,88
seq_005573,11181,88
seq_005574,7239,88
seq_005575,4827,88
seq_005576,4512,88
seq_005577,4810,88
seq_005578,3402,88
seq_005579,4624,88
seq_005580,3981,88
seq_005581,4457,88
seq_005582,9607,88
seq_005583,6791,88
seq_005584,3794,88
seq_005585,5958,88
seq_005586,3915,88
seq_005587,4964,88
seq_005588,5611,88
seq_005589,777,88
seq_005590,7957,88
seq_005591,4761,88
seq_005592,2488,88
seq_005593,1319,88
seq_005594,2441,88
seq_005595,6575,88
seq_005596,1729,88
seq_005597,4625,88
seq_005598,5806,88
seq_005599,6859,88
seq_005600,4964,88
seq_005601,2451,88
seq_005602,4812,88
seq_005603,7261,88
seq_005604,4519,88
seq_005605,4061,88
seq_005606,5435,88
seq_005607,5434,88
seq_005608,3189,88
seq_005609,4116,88
seq_005610,3338,88
seq_005611,1716,88
seq_005612,8281,88
seq_005613,4174,88
seq_005614,4235,88
seq_005615,2719,88
seq_005616,1401,88
seq_005617,6117,88
seq_005618,4549,88
seq_005619,5520,88
seq_005620,11225,88
seq_005621,3138,88
seq_005622,4568,88
seq_005623,6050,88
seq_005624,4930,88
seq_005625,4051,88
seq_005626,6302,88
seq_005627,11703,88
seq_005628,11603,88
seq_005629,2881,88
seq_005630,11739,88
seq_005631,967,88
seq_005632,2131,88
seq_005633,6890,88
seq_005634,2230,88
seq_005635,2529,88
seq_005636,11554,88
seq_005637,2464,88
seq_005638,1396,88
seq_005639,6192,88
seq_005640,4950,88
seq_005641,1187,88
seq_005642,3181,88
seq_005643,10187,88
seq_005644,11060,88
seq_005645,8513,88
seq_005646,8375,88
seq_005647,5562,88
seq_005648,3216,88
seq_005649,10373,88
seq_005650,3502,88
seq_005651,3775,88
seq_005652,1313,88
seq_005653,5379,88
seq_005654,4163,88
seq_005655,5257,88
seq_005656,1704,88
seq_005657,4351,88
seq_005658,1901,88
seq_005659,5818,88
seq_005660,1116,88
seq_005661,1201,88
seq_005662,2455,88
seq_005663,4771,88
seq_005664,5798,88
seq_005665,5861,88
seq_005666,3153,88
seq_005667,3523,88
seq_005668,4225,88
seq_005669,1807,88
seq_005670,11553,88
seq_005671,631,88
seq_005672,4653,88
seq_005673,1137,88
seq_005674,1060,88
seq_005675,11779,88
seq_005676,2354,88
seq_005677,10946,88
seq_005678,2434,88
seq_005679,5221,88
seq_005680,1060,88
seq_005681,1221,88
seq_005682,5727,88
seq_005683,3597,88
seq_005684,4514,88
seq_005685,1837,88
seq_005686,5450,88
seq_005687,4241,88
seq_005688,4586,88
seq_005689,8142,88
seq_005690,10508,88
seq_005691,2947,88
seq_005692,10719,88
seq_005693,4733,88
seq_005694,5822,88
seq_005695,9349,88
seq_005696,3278,88
seq_005697,942,88
seq_005698,6925,88
seq_005699,3273,88
seq_005700,10615,88
seq_005701,3344,88
seq_005702,4047,88
seq_005703,4867,88
seq_005704,3605,88
seq_005705,4643,88
seq_005706,4370,88
seq_005707,573,88
seq_005708,10212,88
seq_005709,2016,88
seq_005710,1736,88
seq_005711,10338,88
seq_005712,11750,88
seq_005713,7385,88
seq_005714,8178,88
seq_005715,3237,88
seq_005716,2508,88
seq_005717,3314,88
seq_005718,817,88
seq_005719,3363,88
seq_005720,3969,88
seq_005721,7906,88
seq_005722,3601,88
seq_005723,5364,88
seq_005724,2284,88
seq_005725,2516,88
seq_005726,8821,88
seq_005727,3253,88
seq_005728,5635,88
seq_005729,3814,88
seq_005730,5341,88
seq_005731,3471,88
seq_005732,10828,88
seq_005733,6950,88
seq_005734,6784,88
seq_005735,4033,88
seq_005736,5138,88
seq_005737,2785,88
seq_005738,8525,88
seq_005739,3680,88
seq_005740,4532,88
seq_005741,3846,88
seq_005742,4982,88
seq_005743,8263,88
seq_005744,2741,88
seq_005745,4245,88
seq_005746,4680,88
seq_005747,642,88
seq_005748,3564,88
seq_005749,1116,88
seq_005750,5539,88
seq_005751,1010,88
seq_005752,4616,88
seq_005753,4333,88
seq_005754,847,88
seq_005755,5319,88
seq_005756,1790,88
seq_005757,4996,88
seq_005758,7264,88
seq_005759,4065,88
seq_005760,8229,88
seq_005761,4401,88
seq_005762,5267,88
seq_005763,2083,88
seq_005764,3184,88
seq_005765,5968,88
seq_005766,9509,88
seq_005767,11036,88
seq_005768,3361,88
seq_005769,5357,88
seq_005770,4954,88
seq_005771,2296,88
seq_005772,3156,88
seq_005773,2463,88
seq_005774,3801,88
seq_005775,1539,88
seq_005776,2421,88
seq_005777,3397,88
seq_005778,2173,88
seq_005779,1936,88
seq_005780,3220,88
seq_005781,3037,88
seq_005782,8026,88
seq_005783,5331,88
seq_005784,1659,88
seq_005785,5247,88
seq_005786,6257,88
seq_005787,5043,88
seq_005788,9277,88
seq_005789,2806,88
seq_005790,2723,88
seq_005791,6117,88
seq_005792,11043,88
seq_005793,6404,88
seq_005794,6622,88
seq_005795,4707,88
seq_005796,11952,88
seq_005797,1734,88
seq_005798,2567,88
seq_005799,5129,88
seq_005800,6437,88
seq_005801,4437,88
seq_005802,3591,88
seq_005803,3356,88
seq_005804,3290,88
seq_005805,6224,88
seq_005806,2515,88
seq_005807,7502,88
seq_005808,3381,88
seq_005809,4897,88
seq_005810,3787,88
seq_005811,4621,88
seq_005812,10009,88
seq_005813,3479,88
seq_005814,7659,88
seq_005815,5147,88
seq_005816,3357,88
seq_005817,5184,88
seq_005818,4353,88
seq_005819,6936,88
seq_005820,8156,88
seq_005821,4524,88
seq_005822,1727,88
seq_005823,3800,88
seq_005824,3778,88
seq_005825,4220,88
seq_005826,3656,88
seq_005827,4939,88
seq_005828,3529,88
seq_005829,2023,88
seq_005830,3118,88
seq_005831,3052,88
seq_005832,2704,88
seq_005833,5564,88
seq_005834,5623,88
seq_005835,8978,88
seq_005836,2113,88
seq_005837,7643,88
seq_005838,3647,88
seq_005839,3208,88
seq_005840,8882,88
seq_005841,1859,88
seq_005842,3097,88
seq_005843,5643,88
seq_005844,2966,88
seq_005845,6137,88
seq_005846,6371,88
seq_005847,1590,88
seq_005848,5550,88
seq_005849,5782,88
seq_005850,7810,88
seq_005851,4719,88
seq_005852,8847,88
seq_005853,3155,88
seq_005854,5230,88
seq_005855,6364,88
seq_005856,3268,88
seq_005857,5032,88
seq_005858,556,88
seq_005859,885,88
seq_005860,11527,88
seq_005861,2716,88
seq_005862,1531,88
seq_005863,6653,88
seq_005864,1918,88
seq_005865,2543,88
seq_005866,5202,88
seq_005867,4118,88
seq_005868,3788,88
seq_005869,9141,88
seq_005870,5126,88
seq_005871,2523,88
seq_005872,4871,88
seq_005873,5841,88
seq_005874,2220,88
seq_005875,6826,88
seq_005876,5519,88
seq_005877,5622,88
seq_005878,6154,88
seq_005879,4005,88
seq_005880,2318,88
seq_005881,2308,88
seq_005882,2062,88
seq_005883,5672,88
seq_005884,3692,88
seq_005885,3828,88
seq_005886,10876,88
seq_005887,1939,88
seq_005888,4867,88
seq_005889,5953,88
seq_005890,6653,88
seq_005891,7706,88
seq_005892,5323,88
seq_005893,3144,88
seq_005894,5436,88
seq_005895,4647,88
seq_005896,1981,88
seq_005897,2813,88
seq_005898,2739,88
seq_005899,4244,88
seq_005900,9249,88
seq_005901,3796,88
seq_005902,1613,88
seq_005903,1816,88
seq_005904,4821,88
seq_005905,2937,88
seq_005906,1327,88
seq_005907,6989,88
seq_005908,5589,88
seq_005909,7491,88
seq_005910,3450,88
seq_005911,5447,88
seq_005912,5142,88
seq_005913,1468,88
seq_005914,4369,88
seq_005915,11249,88
seq_005916,8431,88
seq_005917,3411,88
seq_005918,3176,88
seq_005919,2161,88
seq_005920,5231,88
seq_005921,2883,88
seq_005922,5141,88
seq_005923,10613,88
seq_005924,5209,88
seq_005925,1521,88
seq_005926,4810,88
seq_005927,2831,88
seq_005928,6817,88
seq_005929,8928,88
seq_005930,5208,88
seq_005931,1399,88
seq_005932,4434,88
seq_005933,5631,88
seq_005934,10453,88
seq_005935,5475,88
seq_005936,5957,88
seq_005937,4395,88
seq_005938,3817,88
seq_005939,2030,88
seq_005940,2393,88
seq_005941,6048,88
seq_005942,4629,88
seq_005943,9375,88
seq_005944,1756,88
seq_005945,5934,88
seq_005946,5884,88
seq_005947,4730,88
seq_005948,1369,88
seq_005949,5627,88
seq_005950,2540,88
seq_005951,6696,88
seq_005952,7728,88
seq_005953,2221,88
seq_005954,2355,88
seq_005955,2651,88
seq_005956,4547,88
seq_005957,7577,88
seq_005958,3001,88
seq_005959,7576,88
seq_005960,6923,88
seq_005961,4143,88
seq_005962,3667,88
seq_005963,5539,88
seq_005964,5596,88
seq_005965,4847,88
seq_005966,4702,88
seq_005967,5825,88
seq_005968,3195,88
seq_005969,1813,88
seq_005970,11812,88
seq_005971,7516,88
seq_005972,2951,88
seq_005973,7664,88
seq_005974,3876,88
seq_005975,6653,88
seq_005976,3819,88
seq_005977,2412,88
seq_005978,2745,88
seq_005979,7860,88
seq_005980,5566,88
seq_005981,4691,88
seq_005982,2220,88
seq_005983,2744,88
seq_005984,6178,88
seq_005985,1496,88
seq_005986,8097,88
seq_005987,1957,88
seq_005988,4014,88
seq_005989,5158,88
seq_005990,2906,88
seq_005991,945,88
seq_005992,4829,88
seq_005993,5571,88
seq_005994,2374,88
seq_005995,2155,88
seq_005996,4068,88
seq_005997,10633,88
seq_005998,2430,88
seq_005999,5705,88
seq_006000,2859,88
seq_006001,4697,88
seq_006002,6002,88
seq_006003,5215,88
seq_006004,2010,88
seq_006005,5812,88
seq_006006,5626,88
seq_006007,5531,88
seq_006008,8403,88
seq_006009,9004,88
seq_006010,2281,88
seq_006011,7388,88
seq_006012,5722,88
seq_006013,6373,88
seq_006014,1728,88
seq_006015,7218,88
seq_006016,3810,88
seq_006017,4628,88
seq_006018,7090,88
seq_006019,8122,88
seq_006020,5397,88
seq_006021,905,88
seq_006022,2272,88
seq_006023,5731,88
seq_006024,6230,88
seq_006025,5146,88
seq_006026,1201,88
seq_006027,7472,88
seq_006028,3589,88
seq_006029,5324,88
seq_006030,1714,88
seq_006031,3353,88
seq_006032,4932,88
seq_006033,1485,88
seq_006034,9043,88
seq_006035,7009,88
seq_006036,4193,88
seq_006037,2667,88
seq_006038,5189,88
seq_006039,5896,88
seq_006040,3498,88
seq_006041,7899,88
seq_006042,2430,88
seq_006043,2712,88
seq_006044,1587,88
seq_006045,5503,88
seq_006046,7759,88
seq_006047,6095,88
seq_006048,9897,88
seq_006049,2567,88
seq_006050,3899,88
seq_006051,2651,88
seq_006052,5915,88
seq_006053,3668,88
seq_006054,4471,88
seq_006055,2512,88
seq_006056,1789,88
seq_006057,2724,88
seq_006058,1801,88
seq_006059,5769,88
seq_006060,793,88
seq_006061,3810,88
seq_006062,3170,88
seq_006063,11037,88
seq_006064,6646,88
seq_006065,5354,88
seq_006066,2431,88
seq_006067,2067,88
seq_006068,3656,88
seq_006069,3568,88
seq_006070,10836,88
seq_006071,8553,88
seq_006072,8800,88
seq_006073,4445,88
seq_006074,6406,88
seq_006075,11539,88
seq_006076,5727,88
seq_006077,6357,88
seq_006078,5858,88
seq_006079,4432,88
seq_006080,6205,88
seq_006081,8325,88
seq_006082,5006,88
seq_006083,632,88
seq_006084,3290,88
seq_006085,5554,88
seq_006086,11382,88
seq_006087,3756,88
seq_006088,2303,88
seq_006089,5209,88
seq_006090,2120,88
seq_006091,4556,88
seq_006092,11166,88
seq_006093,2408,88
seq_006094,3559,88
seq_006095,1241,88
seq_006096,5544,88
seq_006097,4952,88
seq_006098,8514,88
seq_006099,11184,88
seq_006100,4713,88
seq_006101,11361,88
seq_006102,2173,88
seq_006103,1830,88
seq_006104,3670,88
seq_006105,6992,88
seq_006106,5304,88
seq_006107,4114,88
seq_006108,4429,88
seq_006109,4668,88
seq_006110,7267,88
seq_006111,9171,88
seq_006112,7126,88
seq_006113,7782,88
seq_006114,1738,88
seq_006115,9106,88
seq_006116,5762,88
seq_006117,5843,88
seq_006118,2508,88
seq_006119,2182,88
seq_006120,1558,88
seq_006121,2710,88
seq_006122,4004,88
seq_006123,4881,88
seq_006124,8017,88
seq_006125,9043,88
seq_006126,8728,88
seq_006127,4740,88
seq_006128,2704,88
seq_006129,2864,88
seq_006130,3434,88
seq_006131,4914,88
seq_006132,4708,88
seq_006133,4125,88
seq_006134,3652,88
seq_006135,1813,88
seq_006136,1742,88
seq_006137,3481,88
seq_006138,3999,88
seq_006139,8047,88
seq_006140,2573,88
seq_006141,4694,88
seq_006142,11289,88
seq_006143,5226,88
seq_006144,9114,88
seq_006145,4934,88
seq_006146,5977,88
seq_006147,3454,88
seq_006148,6580,88
seq_006149,2178,88
seq_006150,5720,88
seq_006151,3808,88
seq_006152,2666,88
seq_006153,9357,88
seq_006154,9739,88
seq_006155,5825,88
seq_006156,7541,88
seq_006157,1247,88
seq_006158,6962,88
seq_006159,4193,88
seq_006160,10001,88
seq_006161,5472,88
seq_006162,4209,88
seq_006163,5831,88
seq_006164,3141,88
seq_006165,4726,88
seq_006166,9295,88
seq_006167,2753,88
seq_006168,2481,88
seq_006169,6070,88
seq_006170,5337,88
seq_006171,4896,88
seq_006172,11030,88
seq_006173,2278,88
seq_006174,2288,88
seq_006175,5582,88
seq_006176,8964,88
seq_006177,2466,88
seq_006178,4060,88
seq_006179,10907,88
seq_006180,4830,88
seq_006181,9887,88
seq_006182,4582,88
seq_006183,2637,88
seq_006184,9297,88
seq_006185,6070,88
seq_006186,6605,88
seq_006187,4679,88
seq_006188,9234,88
seq_006189,9714,88
seq_006190,2803,88
seq_006191,7125,88
seq_006192,1356,88
seq_006193,4117,88
seq_006194,2139,88
seq_006195,5594,88
seq_006196,1010,88
seq_006197,9873,88
seq_006198,4256,88
seq_006199,5530,88
seq_006200,9538,88
seq_006201,4381,88
seq_006202,1181,88
seq_006203,4422,88
seq_006204,3597,88
seq_006205,11296,88
seq_006206,3069,88
seq_006207,2386,88
seq_006208,4440,88
seq_006209,3485,88
seq_006210,6774,88
seq_006211,2003,88
seq_006212,1043,88
seq_006213,3453,88
seq_006214,6532,88
seq_006215,3049,88
seq_006216,2998,88
seq_006217,6282,88
seq_006218,1383,88
seq_006219,8282,88
seq_006220,5517,88
seq_006221,7236,88
seq_006222,5738,88
seq_006223,4508,88
seq_006224,3128,88
seq_006225,2256,88
seq_006226,10163,88
seq_006227,1361,88
seq_006228,5342,88
seq_006229,4718,88
seq_006230,6184,88
seq_006231,3087,88
seq_006232,2516,88
seq_006233,5214,88
seq_006234,4287,88
seq_006235,1134,88
seq_006236,5970,88
seq_006237,2782,88
seq_006238,1791,88
seq_006239,4349,88
seq_006240,4203,88
seq_006241,3775,88
seq_006242,10425,88
seq_006243,3309,88
seq_006244,6181,88
seq_006245,4529,88
seq_006246,9662,88
seq_006247,4398,88
seq_006248,4601,88
seq_006249,5260,88
seq_006250,5346,88
seq_006251,6061,88
seq_006252,6561,88
seq_006253,4251,88
seq_006254,3252,88
seq_006255,1659,88
seq_006256,6923,88
seq_006257,5146,88
seq_006258,10918,88
seq_006259,2280,88
seq_006260,2869,88
seq_006261,1506,88
seq_006262,8793,88
seq_006263,7838,88
seq_006264,3023,88
seq_006265,1921,88
seq_006266,9046,88
seq_006267,3812,88
seq_006268,2994,88
seq_006269,2728,88
seq_006270,11826,88
seq_006271,1767,88
seq_006272,2897,88
seq_006273,4779,88
seq_006274,1908,88
seq_006275,7214,88
seq_006276,11700,88
seq_006277,11138,88
seq_006278,1501,88
seq_006279,4583,88
seq_006280,4739,88
seq_006281,3780,88
seq_006282,4623,88
seq_006283,7660,88
seq_006284,2461,88
seq_006285,1045,88
seq_006286,1428,88
seq_006287,6612,88
seq_006288,4285,88
seq_006289,4989,88
seq_006290,2882,88
seq_006291,3851,88
seq_006292,1545,88
seq_006293,3410,88
seq_006294,6589,88
seq_006295,1049,88
seq_006296,2777,88
seq_006297,2203,88
seq_006298,3707,88
seq_006299,3322,88
seq_006300,2586,88
seq_006301,7988,88
seq_006302,3187,88
seq_006303,6860,88
seq_006304,5074,88
seq_006305,1782,88
seq_006306,3350,88
seq_006307,3666,88
seq_006308,2904,88
seq_006309,4707,88
seq_006310,6469,88
seq_006311,851,88
seq_006312,2984,88
seq_006313,5417,88
seq_006314,11745,88
seq_006315,1291,88
seq_006316,6132,88
seq_006317,2983,88
seq_006318,5235,88
seq_006319,4052,88
seq_006320,7312,88
seq_006321,2088,88
seq_006322,3314,88
seq_006323,2529,88
seq_006324,5862,88
seq_006325,6728,88
seq_006326,1854,88
seq_006327,6092,88
seq_006328,1123,88
seq_006329,9248,88
seq_006330,2654,88
seq_006331,1262,88
seq_006332,11901,88
seq_006333,1191,88
seq_006334,3950,88
seq_006335,4279,88
seq_006336,7045,88
seq_006337,3011,88
seq_006338,7262,88
seq_006339,6475,88
seq_006340,9290,88
seq_006341,3660,88
seq_006342,6969,88
seq_006343,5369,88
seq_006344,6320,88
seq_006345,1892,88
seq_006346,3559,88
seq_006347,5590,88
seq_006348,990,88
seq_006349,2523,88
seq_006350,7414,88
seq_006351,3924,88
seq_006352,7876,88
seq_006353,798,88
seq_006354,5544,88
seq_006355,6579,88
seq_006356,3428,88
seq_006357,3885,88
seq_006358,4515,88
seq_006359,6365,88
seq_006360,2876,88
seq_006361,5113,88
seq_006362,5089,88
seq_006363,4164,88
seq_006364,11492,88
seq_006365,2997,88
seq_006366,2912,88
seq_006367,6522,88
seq_006368,10974,88
seq_006369,4532,88
seq_006370,2527,88
seq_006371,3792,88
seq_006372,2829,88
seq_006373,3721,88
seq_006374,4628,88
seq_006375,3622,88
seq_006376,3048,88
seq_006377,4586,88
seq_006378,4060,88
seq_006379,11321,88
seq_006380,3145,88
seq_006381,2222,88
seq_006382,2597,88
seq_006383,11932,88
seq_006384,1368,88
seq_006385,2481,88
seq_006386,7309,88
seq_006387,3054,88
seq_006388,3326,88
seq_006389,5586,88
seq_006390,8976,88
seq_006391,3521,88
seq_006392,4517,88
seq_006393,3356,88
seq_006394,2670,88
seq_006395,2149,88
seq_006396,3276,88
seq_006397,7105,88
seq_006398,8893,88
seq_006399,9878,88
seq_006400,3634,88
seq_006401,3274,88
seq_006402,860,88
seq_006403,6028,88
seq_006404,10357,88
seq_006405,5044,88
seq_006406,7617,88
seq_006407,8630,88
seq_006408,6360,88
seq_006409,2588,88
seq_006410,3559,88
seq_006411,10627,88
seq_006412,5290,88
seq_006413,2768,88
seq_006414,1819,88
seq_006415,5439,88
seq_006416,3881,88
seq_006417,2799,88
seq_006418,4741,88
seq_006419,3001,88
seq_006420,7025,88
seq_006421,3353,88
seq_006422,3605,88
seq_006423,6081,88
seq_006424,1503,88
seq_006425,11459,88
seq_006426,4999,88
seq_006427,2691,88
seq_006428,2705,88
seq_006429,6442,88
seq_006430,5883,88
seq_006431,9403,88
seq_006432,3367,88
seq_006433,6958,88
seq_006434,3128,88
seq_006435,1529,88
seq_006436,5746,88
seq_006437,6532,88
seq_006438,893,88
seq_006439,3793,88
seq_006440,2607,88
seq_006441,6560,88
seq_006442,3580,88
seq_006443,1860,88
seq_006444,5365,88
seq_006445,8264,88
seq_006446,4764,88
seq_006447,7184,88
seq_006448,8573,88
seq_006449,4040,88
seq_006450,5058,88
seq_006451,6449,88
seq_006452,5554,88
seq_006453,8331,88
seq_006454,4106,88
seq_006455,1201,88
seq_006456,5809,88
seq_006457,4437,88
seq_006458,5859,88
seq_006459,7933,88
seq_006460,6092,88
seq_006461,2759,88
seq_006462,2981,88
seq_006463,11780,88
seq_006464,4412,88
seq_006465,6851,88
seq_006466,7198,88
seq_006467,3296,88
seq_006468,5758,88
seq_006469,7720,88
seq_006470,3354,88
seq_006471,2077,88
seq_006472,4322,88
seq_006473,915,88
seq_006474,4816,88
seq_006475,10642,88
seq_006476,8097,88
seq_006477,4311,88
seq_006478,2690,88
seq_006479,1227,88
seq_006480,2262,88
seq_006481,9567,88
seq_006482,1169,88
seq_006483,8879,88
seq_006484,2285,88
seq_006485,4332,88
seq_006486,4809,88
seq_006487,1801,88
seq_006488,4295,88
seq_006489,8494,88
seq_006490,6961,88
seq_006491,8884,88
seq_006492,5160,88
seq_006493,8742,88
seq_006494,4545,88
seq_006495,8384,88
seq_006496,3272,88
seq_006497,1115,88
seq_006498,3218,88
seq_006499,1210,88
seq_006500,6686,88
seq_006501,4971,88
seq_006502,4527,88
seq_006503,3829,88
seq_006504,4272,88
seq_006505,3610,88
seq_006506,4897,88
seq_006507,5020,88
seq_006508,9226,88
seq_006509,6473,88
seq_006510,4573,88
seq_006511,6058,88
seq_006512,2782,88
seq_006513,3279,88
seq_006514,3855,88
seq_006515,3764,88
seq_006516,2568,88
seq_006517,927,88
seq_006518,1626,88
seq_006519,3587,88
seq_006520,5741,88
seq_006521,8208,88
seq_006522,1383,88
seq_006523,2418,88
seq_006524,1463,88
seq_006525,1526,88
seq_006526,6236,88
seq_006527,3352,88
seq_006528,1408,88
seq_006529,5320,88
seq_006530,5032,88
seq_006531,3579,88
seq_006532,6066,88
seq_006533,2635,88
seq_006534,4527,88
seq_006535,11771,88
seq_006536,3015,88
seq_006537,5157,88
seq_006538,2761,88
seq_006539,1981,88
seq_006540,10036,88
seq_006541,4854,88
seq_006542,6375,88
seq_006543,1817,88
seq_006544,5821,88
seq_006545,4704,88
seq_006546,2404,88
seq_006547,1680,88
seq_006548,5753,88
seq_006549,6056,88
seq_006550,3010,88
seq_006551,5784,88
seq_006552,9902,88
seq_006553,3097,88
seq_006554,10009,88
seq_006555,4239,88
seq_006556,6166,88
seq_006557,4530,88
seq_006558,2877,88
seq_006559,5060,88
seq_006560,4896,88
seq_006561,2074,88
seq_006562,5401,88
seq_006563,5320,88
seq_006564,5531,88
seq_006565,6198,88
seq_006566,4493,88
seq_006567,4561,88
seq_006568,3053,88
seq_006569,773,88
seq_006570,4542,88
seq_006571,4629,88
seq_006572,8278,88
seq_006573,4421,88
seq_006574,3854,88
seq_006575,7676,88
seq_006576,1500,88
seq_006577,7771,88
seq_006578,1094,88
seq_006579,7484,88
seq_006580,4406,88
seq_006581,9702,88
seq_006582,1266,88
seq_006583,4129,88
seq_006584,10390,88
seq_006585,1714,88
seq_006586,9096,88
seq_006587,3118,88
seq_006588,9081,88
seq_006589,3614,88
seq_006590,3067,88
seq_006591,3749,88
seq_006592,3897,88
seq_006593,3344,88
seq_006594,3490,88
seq_006595,9668,88
seq_006596,9100,88
seq_006597,509,88
seq_006598,6818,88
seq_006599,6518,88
seq_006600,5903,88
seq_006601,2808,88
seq_006602,3541,88
seq_006603,7336,88
seq_006604,1639,88
seq_006605,4386,88
seq_006606,3731,88
seq_006607,11063,88
seq_006608,2356,88
seq_006609,5609,88
seq_006610,677,88
seq_006611,2638,88
seq_006612,6315,88
seq_006613,5424,88
seq_006614,6198,88
seq_006615,6414,88
seq_006616,6874,88
seq_006617,857,88
seq_006618,7156,88
seq_006619,9520,88
seq_006620,3839,88
seq_006621,2223,88
seq_006622,8911,88
seq_006623,1428,88
seq_006624,9959,88
seq_006625,8510,88
seq_006626,11904,88
seq_006627,3838,88
seq_006628,4957,88
seq_006629,8653,88
seq_006630,1970,88
seq_006631,2697,88
seq_006632,2125,88
seq_006633,1166,88
seq_006634,4257,88
seq_006635,3807,88
seq_006636,3227,88
seq_006637,4316,88
seq_006638,8131,88
seq_006639,6348,88
seq_006640,3029,88
seq_006641,4888,88
seq_006642,3604,88
seq_006643,5082,88
seq_006644,6790,88
seq_006645,2131,88
seq_006646,4229,88
seq_006647,2763,88
seq_006648,11833,88
seq_006649,10339,88
seq_006650,3049,88
seq_006651,4829,88
seq_006652,5138,88
seq_006653,3009,88
seq_006654,3327,88
seq_006655,2468,88
seq_006656,6750,88
seq_006657,4186,88
seq_006658,10554,88
seq_006659,5820,88
seq_006660,6936,88
seq_006661,3472,88
seq_006662,11349,88
seq_006663,5070,88
seq_006664,5583,88
seq_006665,6705,88
seq_006666,4437,88
seq_006667,4104,88
seq_006668,2439,88
seq_006669,6234,88
seq_006670,3704,88
seq_006671,5778,88
seq_006672,996,88
seq_006673,3203,88
seq_006674,5925,88
seq_006675,6663,88
